State Code,State Name (In English),District Code,District Name (In English),District Name (Local),District Version,District Census 2001 Code,District Census 2011 Code,Sub District Code,Sub District Name,Sub District Name (Local),Subdistrict Version,Sub District Census 2001 Code,Sub District Census 2011 Code,Development Block Code,Development Block Name (In English),Development Block Name (Local),Development Block Version,Village Code,Village Name (In English),Village Name (Local),Village Category,Village Status,Village Census 2001 Code,Village Census 2011 Code
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645063,Hoipoh*,,Rural,Un-Inhabitant,40800.0,645063
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645060,Hontona*,,Rural,Un-Inhabitant,40500.0,645060
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645057,Hutnyak*,,Rural,Un-Inhabitant,40200.0,645057
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645123,Inmae*,,Rural,Un-Inhabitant,46400.0,645123
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645099,Inroak/Chinlak*,,Rural,Un-Inhabitant,44000.0,645099
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645100,Itoi*(Hitui),,Rural,Inhabitant,44100.0,645100
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645047,Jansin*,,Rural,Un-Inhabitant,39200.0,645047
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645082,Japan Tikri,,Rural,Inhabitant,,645082
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645046,Jhoola*,,Rural,Inhabitant,39100.0,645046
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6499,Car Nicobar,,1,645131,Kakana,,Rural,Inhabitant,47200.0,645131
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645038,Kalara*,,Rural,Un-Inhabitant,38300.0,645038
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645043,Kalasi,,Rural,Inhabitant,38800.0,645043
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645068,Kalminikum/Kalmenkam*,,Rural,Un-Inhabitant,41300.0,645068
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645127,Kamorta/Kalatapu(Incl.Sanuh),,Rural,Inhabitant,46800.0,645127
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645056,Kamriak*,,Rural,Inhabitant,40100.0,645056
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645042,Kanahinot,,Rural,Inhabitant,38700.0,645042
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645077,Kapanga*,,Rural,Un-Inhabitant,42200.0,645077
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645139,Kapila*,,Rural,Un-Inhabitant,48000.0,645139
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645110,Karan/Karav*,,Rural,Un-Inhabitant,45100.0,645110
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645054,Katahuwa*,,Rural,Un-Inhabitant,39900.0,645054
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645075,Kavatinpeu/Karahinpoh*,,Rural,Un-Inhabitant,42000.0,645075
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645122,Knot,,Rural,Inhabitant,46300.0,645122
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645134,Kuikua*,,Rural,Un-Inhabitant,47500.0,645134
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645031,Kuitasuk,,Rural,Inhabitant,37600.0,645031
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645061,Kulatapangia*,,Rural,Un-Inhabitant,40600.0,645061
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645055,Kumikia*,,Rural,Un-Inhabitant,40000.0,645055
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645078,Kupinga*,,Rural,Un-Inhabitant,42300.0,645078
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645092,Lanuanga*,,Rural,Un-Inhabitant,43300.0,645092
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645086,Lapat*,,Rural,Un-Inhabitant,42700.0,645086
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645037,Luxi,,Rural,Inhabitant,38200.0,645037
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6499,Car Nicobar,,1,645095,Malacca*,,Rural,Un-Inhabitant,43600.0,645095
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645106,Manjula*,,Rural,Un-Inhabitant,44700.0,645106
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645064,Mapayala*,,Rural,Un-Inhabitant,40900.0,645064
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645112,Maru*,,Rural,Un-Inhabitant,45300.0,645112
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645120,Masala Tapu*,,Rural,Un-Inhabitant,46100.0,645120
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645049,Mavatapis/Maratapia*,,Rural,Un-Inhabitant,39400.0,645049
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645081,Meenakshi Ram Nagar,,Rural,Inhabitant,,645081
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645079,Mildera,,Rural,Inhabitant,42400.0,645079
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645041,Minyuk,,Rural,Inhabitant,38600.0,645041
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645133,Mohreak/Kohreakap*,,Rural,Un-Inhabitant,47400.0,645133
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645125,Munak Incl. Ponioo/Moul,,Rural,Inhabitant,46600.0,645125
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6499,Car Nicobar,,1,645088,Mus*,,Rural,Un-Inhabitant,42900.0,645088
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645090,Neang*,,Rural,Un-Inhabitant,43100.0,645090
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645105,Neeche Tapu*,,Rural,Un-Inhabitant,44600.0,645105
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645132,Nyicalang*,,Rural,Un-Inhabitant,47300.0,645132
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645107,Okiya/Chiya*,,Rural,Un-Inhabitant,44800.0,645107
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645108,Olinpon/Alhinpon*,,Rural,Un-Inhabitant,44900.0,645108
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645058,Ongulongho*,,Rural,Un-Inhabitant,40300.0,645058
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645089,Payak*,,Rural,Un-Inhabitant,43000.0,645089
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645124,Payuha,,Rural,Inhabitant,46500.0,645124
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645104,Pilpilow,,Rural,Inhabitant,44500.0,645104
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645032,Raihion,,Rural,Inhabitant,37700.0,645032
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645126,Ramzoo*(Ramjaw),,Rural,Inhabitant,46700.0,645126
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645070,Reakomlong*,,Rural,Un-Inhabitant,41500.0,645070
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645135,Safedbalu*,,Rural,Un-Inhabitant,47600.0,645135
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645040,Safedbalu*,,Rural,Inhabitant,38500.0,645040
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645051,Sanaya*,,Rural,Un-Inhabitant,39600.0,645051
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645071,Sonomkuwa*,,Rural,Un-Inhabitant,41600.0,645071
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645028,Tahaila,,Rural,Inhabitant,37300.0,645028
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645114,Tanae*,,Rural,Un-Inhabitant,45500.0,645114
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645067,Tani*,,Rural,Un-Inhabitant,41200.0,645067
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645098,Tapani/Tapainy*,,Rural,Inhabitant,43900.0,645098
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645138,Tapiang*,,Rural,Un-Inhabitant,47900.0,645138
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645091,Tapong Incl. Kabila,,Rural,Inhabitant,43200.0,645091
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645072,Tavinkin/Tavakin*,,Rural,Un-Inhabitant,41700.0,645072
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645033,Tillang Chong Island*,,Rural,Un-Inhabitant,37800.0,645033
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645118,Tomae/Inmae*,,Rural,Un-Inhabitant,45900.0,645118
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645137,Trinket*,,Rural,Un-Inhabitant,47800.0,645137
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645103,Uper Tapu*,,Rural,Un-Inhabitant,44400.0,645103
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645080,Upper Katchal,,Rural,Inhabitant,,645080
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645130,Vikas Nagar,,Rural,Inhabitant,47100.0,645130
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645062,Vyavtapu*,,Rural,Un-Inhabitant,40700.0,645062
35,Andaman And Nicobar Islands,603,Nicobars,NICOBARS,1,2.0,638,5917,Nancowry,,1,0,5917,6500,Nancowrie,,1,645084,W.B.Katchal/Hindra*,,Rural,Un-Inhabitant,42500.0,645084
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645280,Aam Tikry (Fdca),,Rural,Un-Inhabitant,6600.0,645280
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645227,Aerial Bay (Rv),,Rural,Inhabitant,3700.0,645227
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645253,Amber Chad (Efa),,Rural,Un-Inhabitant,1200.0,645253
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645282,Austin Creek (Fdca),,Rural,Un-Inhabitant,6900.0,645282
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645287,Austin II (Efa),,Rural,Un-Inhabitant,7500.0,645287
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645285,Austin IX (Fc),,Rural,Un-Inhabitant,7200.0,645285
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645269,Bali Nallaha (Efa),,Rural,Un-Inhabitant,5000.0,645269
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645270,Bamboo Nallaha (Efa),,Rural,Un-Inhabitant,5100.0,645270
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645284,Bamboo Nallaha (Efa),,Rural,Un-Inhabitant,7100.0,645284
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645249,Bandhan Nallaha (Efa),,Rural,Un-Inhabitant,700.0,645249
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645277,Bara Dabla (Efa),,Rural,Un-Inhabitant,6300.0,645277
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645267,Baskata Nallaha (Efa),,Rural,Un-Inhabitant,4800.0,645267
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645247,Beach Dera (Efa),,Rural,Un-Inhabitant,500.0,645247
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645240,Borang (Rv),,Rural,Un-Inhabitant,6700.0,645240
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645258,Burmachad (Efa),,Rural,Un-Inhabitant,1800.0,645258
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645248,Coffe Dera (Efa),,Rural,Un-Inhabitant,600.0,645248
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645290,Curlew Island (Fcpa),,Rural,Un-Inhabitant,7900.0,645290
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645217,Deshbandhugram (Rv),,Rural,Inhabitant,2400.0,645217
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645223,Diglipur Part-Ii,,Rural,Inhabitant,3300.0,645223
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645228,Durgapur (Rv),,Rural,Inhabitant,3800.0,645228
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645243,East Island (Police Post & Light House),,Rural,Un-Inhabitant,100.0,645243
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645246,Elezabeth Bay (Efa),,Rural,Un-Inhabitant,400.0,645246
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645255,Gandhi Nagar,,Rural,Inhabitant,1400.0,645255
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645256,Gandhi Nagar (Forest Beat),,Rural,Un-Inhabitant,1500.0,645256
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645252,Ganesh Nagar,,Rural,Inhabitant,1100.0,645252
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645281,Ganna Dabla (Efa),,Rural,Un-Inhabitant,6800.0,645281
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645272,Ganna Level (Efa),,Rural,Un-Inhabitant,5300.0,645272
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645259,Haran Nallaha (Efa),,Rural,Un-Inhabitant,2100.0,645259
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645286,Hara Tikry (Efa),,Rural,Un-Inhabitant,7300.0,645286
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645250,Haridas Kattai (Efa),,Rural,Un-Inhabitant,800.0,645250
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645278,Hoari Bay (Efa),,Rural,Un-Inhabitant,6400.0,645278
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645238,Jagannath Dera (Rv),,Rural,Inhabitant,5800.0,645238
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645237,Kalighat (Rv),,Rural,Inhabitant,5700.0,645237
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645230,Kalipur (Rv),,Rural,Inhabitant,4000.0,645230
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645245,Karen Basti (Efa),,Rural,Un-Inhabitant,300.0,645245
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645226,Keralapuram (Rv),,Rural,Inhabitant,3600.0,645226
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645264,Khudirampur (Efa),,Rural,Un-Inhabitant,4200.0,645264
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645231,Khudirampur (Rv),,Rural,Inhabitant,4100.0,645231
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645234,Kishori Nagar (Rv),,Rural,Inhabitant,4700.0,645234
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645219,Krishnapuri (Rv),,Rural,Inhabitant,2600.0,645219
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645265,Lamiya Bay (Efa),,Rural,Un-Inhabitant,4300.0,645265
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645266,Lamiya Bay (Wls),,Rural,Un-Inhabitant,4400.0,645266
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645292,Land Fall Island (Police Post),,Rural,Un-Inhabitant,,645292
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645260,Laxmipur (Efa),,Rural,Un-Inhabitant,2200.0,645260
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645216,Laxmipur (Rv),,Rural,Inhabitant,2300.0,645216
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645218,Madhupur (Rv),,Rural,Inhabitant,2500.0,645218
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645235,Madhyamgram (Rv),,Rural,Inhabitant,5400.0,645235
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645215,Milangram (Rv),,Rural,Inhabitant,2000.0,645215
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645241,Mohanpur (Rv),,Rural,Inhabitant,7400.0,645241
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645268,Mutha Nallaha (Efa),,Rural,Un-Inhabitant,4900.0,645268
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645232,Nabagram (Rv),,Rural,Inhabitant,4500.0,645232
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645273,Narayan Tikri (Efa),,Rural,Un-Inhabitant,5600.0,645273
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645244,Narcondam Island (Police Post),,Rural,Un-Inhabitant,200.0,645244
